"year","start","s_lat","s_long","finish","f_lat","f_long","commute_time","avail","weekday"
2024,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,10.4678845779295,0,"Wed"
2024,"Gracia",4140.92,215.7,"El Raval",4138.09,216.77,4.01513480022592,5,"Wed"
2024,"Sants",4137.58,213.74,"El Born",4138.57,218.27,40.1498704813515,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,4.7040211053939,1,"Thurs"
2024,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,54.1429280393496,4,"Mon"
2024,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,22.374025829309,0,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Sant Antoni",4137.84,216.45,4.17899918390894,0,"Tue"
2024,"Sants",4137.58,213.74,"Gothic Quarter",4138.39,217.74,39.5989332258127,0,"Mon"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,4.7040211053939,2,"Mon"
2023,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,26.0755013159263,1,"Wed"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,36.6994883303838,0,"Wed"
2024,"Sarria",4140.17,212.8,"Sant Antoni",4137.84,216.45,60.7787059501737,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,6.53760909091027,2,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,9.8064136363654,0,"Tue"
2024,"Sarria",4140.17,212.8,"El Raval",4138.09,216.77,20.2789609242565,4,"Tue"
2023,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,36.6994883303838,0,"Wed"
2024,"El Raval",4138.09,216.77,"El Born",4138.57,218.27,26.0801836910188,3,"Thurs"
2023,"El Born",4138.57,218.27,"Sants",4137.58,213.74,32.522427197574,3,"Tue"
2023,"Poble Sec",4137.24,216.18,"Sarria",4140.17,212.8,0,1,"Fri"
2024,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,37.6530231221109,0,"Tue"
2023,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,4.82989602077215,0,"Thurs"
2023,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,47.4697798639978,1,"Fri"
2024,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,31.6465199093319,1,"Fri"
2024,"Sarria",4140.17,212.8,"Sants",4137.58,213.74,24.8364237260495,0,"Tue"
2023,"Sants",4137.58,213.74,"El Born",4138.57,218.27,13.3832901604505,1,"Wed"
2024,"Barceloneta",4138.03,218.94,"Eixample",4139.02,216.24,14.8721206370888,0,"Thurs"
2023,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,33.4925354974959,2,"Mon"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,11.7264093889972,0,"Mon"
2024,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,39.2928554008672,1,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,13.3669084906085,0,"Mon"
2023,"Barceloneta",4138.03,218.94,"Eixample",4139.02,216.24,14.8721206370888,0,"Tue"
2023,"Gracia",4140.92,215.7,"El Born",4138.57,218.27,8.90206238271379,2,"Tue"
2024,"Sarria",4140.17,212.8,"El Raval",4138.09,216.77,10.1394804621282,7,"Tue"
2023,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,31.5054956994194,1,"Tue"
2023,"Gracia",4140.92,215.7,"Sants",4137.58,213.74,30.4703893094669,0,"Tue"
2023,"Eixample",4139.02,216.24,"Sarria",4140.17,212.8,14.3452957784153,0,"Wed"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,45.8743604129797,0,"Wed"
2024,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,16.6736623763673,5,"Tue"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,15.2061222354552,1,"Mon"
2023,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,5.76784359223148,0,"Tue"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,7.60306111772759,3,"Wed"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,23.44573470042,4,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,8.6215340780168,0,"Wed"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.64309209617115,3,"Fri"
2023,"Sant Antoni",4137.84,216.45,"El Born",4138.57,218.27,25.1429227717133,0,"Wed"
2023,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,3.46070615533888,0,"Thurs"
2023,"Sarria",4140.17,212.8,"Sarria",4140.17,212.8,0.792289310647977,5,"Mon"
2024,"Barceloneta",4138.03,218.94,"Poble Sec",4137.24,216.18,27.5246162477878,0,"Wed"
2024,"Sarria",4140.17,212.8,"Poble Sec",4137.24,216.18,19.2226132965576,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,4.68531986106999,3,"Wed"
2024,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,25.2043965595355,0,"Mon"
2024,"Sant Antoni",4137.84,216.45,"Eixample",4139.02,216.24,3.15972718773747,2,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Sant Antoni",4137.84,216.45,5.3390672354959,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,4.11782028521596,2,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,20.1458918193874,0,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,24.5332825178201,NA,"Wed"
2024,"Gracia",4140.92,215.7,"Gothic Quarter",4138.39,217.74,20.7024655683372,0,"Wed"
2023,"Sarria",4140.17,212.8,"Sarria",4140.17,212.8,1.10920503490717,0,"Wed"
2024,"Sants",4137.58,213.74,"El Raval",4138.09,216.77,2.76519793461236,0,"Tue"
2023,"Sarria",4140.17,212.8,"Poble Sec",4137.24,216.18,19.2226132965576,1,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,16.3555216785467,NA,"Wed"
2024,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,63.2930398186638,1,"Thurs"
2024,"Poble Sec",4137.24,216.18,"El Raval",4138.09,216.77,22.343421649205,1,"Tue"
2024,"Eixample",4139.02,216.24,"Barceloneta",4138.03,218.94,6.73526808751997,NA,"Thurs"
2023,"Sarria",4140.17,212.8,"Poble Sec",4137.24,216.18,28.8339199448364,0,"Tue"
2024,"Sarria",4140.17,212.8,"Sant Antoni",4137.84,216.45,30.3893529750869,0,"Wed"
2023,"Gracia",4140.92,215.7,"El Raval",4138.09,216.77,8.03026960045184,1,"Wed"
2024,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,0,0,"Tue"
2023,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,6.71529727312914,0,"Fri"
2023,"Sarria",4140.17,212.8,"Sant Antoni",4137.84,216.45,50.6489216251448,0,"Wed"
2023,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,6.17673042782394,1,"Fri"
2023,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,26.0755013159263,0,"Wed"
2024,"Poble Sec",4137.24,216.18,"Poble Sec",4137.24,216.18,14.4321871537582,0,"Tue"
2024,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,20.7316608740287,0,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Eixample",4139.02,216.24,6.28761203891221,1,"Thurs"
2023,"El Born",4138.57,218.27,"Eixample",4139.02,216.24,9.74736070033173,0,"Fri"
2023,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,18.086029106722,0,NA
2024,"Barceloneta",4138.03,218.94,"Gothic Quarter",4138.39,217.74,3.21779689777288,0,"Wed"
2024,"Poble Sec",4137.24,216.18,"Sarria",4140.17,212.8,26.0826591298171,3,"Fri"
2024,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,40.6071960295122,3,"Mon"
2023,"Gothic Quarter",4138.39,217.74,"Barceloneta",4138.03,218.94,6.53760909091027,1,"Tue"
2024,"Sants",4137.58,213.74,"El Born",4138.57,218.27,46.8415155615768,1,"Thurs"
2024,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,0,0,"Fri"
2024,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,3.70032893463961,4,"Fri"
2024,"El Raval",4138.09,216.77,"El Born",4138.57,218.27,43.4669728183646,2,"Thurs"
2023,"Sarria",4140.17,212.8,"El Raval",4138.09,216.77,30.4184413863847,4,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,0,0,"Thurs"
2024,"Eixample",4139.02,216.24,"Gothic Quarter",4138.39,217.74,4.57430756227033,NA,"Fri"
2024,"El Raval",4138.09,216.77,"El Raval",4138.09,216.77,62.9643217850942,1,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,11.3695416092241,2,"Fri"
2023,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,10.3658304370143,1,"Thurs"
2024,"Sarria",4140.17,212.8,"Barceloneta",4138.03,218.94,87.4329414148064,0,"Tue"
2023,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,81.2143920590244,5,"Mon"
2023,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,23.292843075979,0,"Tue"
2024,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,10.4678845779295,0,"Wed"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.52643376863024,2,"Fri"
2024,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,41.715199341467,0,"Wed"
2024,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,63.2930398186638,1,"Thurs"
2023,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,11.6464215379895,0,"Wed"
2024,"Sants",4137.58,213.74,"Barceloneta",4138.03,218.94,15.63048980028,0,"Thurs"
2024,"Gracia",4140.92,215.7,"Gracia",4140.92,215.7,11.6891543481794,0,"Thurs"
2024,"Sarria",4140.17,212.8,"Poble Sec",4137.24,216.18,14.4169599724182,2,"Fri"
2023,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,10.3821184660167,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,13.3669084906085,0,"Wed"
2023,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,15.5396947685284,5,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Eixample",4139.02,216.24,4.95737354569627,1,"Fri"
2024,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,6.92141231067777,0,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,53.5733603116305,2,"Thurs"
2023,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,0,2,"Fri"
2024,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,0.731863674604121,1,"Thurs"
2023,"Eixample",4139.02,216.24,"El Born",4138.57,218.27,7.32225824832268,4,"Thurs"
2024,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,21.4293441246522,1,"Thurs"
2023,"El Raval",4138.09,216.77,"Poble Sec",4137.24,216.18,19.5582556301072,3,"Wed"
2023,"Barceloneta",4138.03,218.94,"Gracia",4140.92,215.7,13.2048679323537,5,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Poble Sec",4137.24,216.18,6.17673042782394,2,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,17.1378560421042,0,NA
2024,"Sant Antoni",4137.84,216.45,"El Raval",4138.09,216.77,21.8126171819354,0,"Fri"
2024,"Poble Sec",4137.24,216.18,"Poble Sec",4137.24,216.18,11.5457497230066,0,"Tue"
2023,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,17.4696323069843,0,"Tue"
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,26.354918523625,1,"Mon"
2024,"Sant Antoni",4137.84,216.45,"Sarria",4140.17,212.8,27.9209900164064,0,"Mon"
2024,"Poble Sec",4137.24,216.18,"Poble Sec",4137.24,216.18,17.3186245845099,0,"Tue"
2023,"El Born",4138.57,218.27,"El Born",4138.57,218.27,14.9230375081901,5,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sants",4137.58,213.74,8.17776083927337,3,"Wed"
2023,"El Raval",4138.09,216.77,"Sant Antoni",4137.84,216.45,15.7784587133595,3,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Sants",4137.58,213.74,17.9304218793876,0,"Wed"
2024,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,19.1385917128548,0,"Mon"
2023,"Gracia",4140.92,215.7,"Eixample",4139.02,216.24,4.67732187578868,2,"Wed"
2024,"Barceloneta",4138.03,218.94,"Gothic Quarter",4138.39,217.74,1.07259896592429,1,"Wed"
2024,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,25.2043965595355,3,"Fri"
2024,"Sants",4137.58,213.74,"El Born",4138.57,218.27,40.1498704813515,1,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,5.68477080461205,3,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Sant Antoni",4137.84,216.45,5.62238383328399,0,"Wed"
2024,"Sant Antoni",4137.84,216.45,"Gothic Quarter",4138.39,217.74,3.64308343493661,3,"Fri"
2024,"Sarria",4140.17,212.8,"El Born",4138.57,218.27,29.0721673403982,3,"Wed"
2024,"Sarria",4140.17,212.8,"Sant Antoni",4137.84,216.45,30.3893529750869,0,"Wed"
2024,"Barceloneta",4138.03,218.94,"El Raval",4138.09,216.77,10.9572039658727,1,"Thurs"
2024,"El Born",4138.57,218.27,"El Born",4138.57,218.27,3.73075937704752,5,"Fri"
2023,"Barceloneta",4138.03,218.94,"El Raval",4138.09,216.77,6.84825247867046,1,"Thurs"
2024,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,20.639840952537,0,"Tue"
2023,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,32.5548523920995,0,"Wed"
2023,"Eixample",4139.02,216.24,"El Born",4138.57,218.27,7.32225824832268,3,"Thurs"
2023,"El Born",4138.57,218.27,"Poble Sec",4137.24,216.18,33.7694729712725,NA,"Tue"
2023,"Barceloneta",4138.03,218.94,"Eixample",4139.02,216.24,9.91474709139255,0,"Tue"
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,13.1774592618125,2,"Thurs"
2024,"Poble Sec",4137.24,216.18,"Barceloneta",4138.03,218.94,13.3800761637678,0,"Tue"
2024,"El Raval",4138.09,216.77,"Poble Sec",4137.24,216.18,78.2330225204288,1,"Wed"
2024,"Sant Antoni",4137.84,216.45,"Eixample",4139.02,216.24,4.21296958364997,1,"Thurs"
2023,"El Raval",4138.09,216.77,"El Born",4138.57,218.27,34.7735782546917,4,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Sarria",4140.17,212.8,8.69421970993904,0,"Fri"
2023,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,11.5475303857576,0,"Tue"
2024,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,28.868825964394,0,"Tue"
2023,"Eixample",4139.02,216.24,"Barceloneta",4138.03,218.94,10.10290213128,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"El Raval",4138.09,216.77,0.525578563655739,3,"Wed"
2024,"Sarria",4140.17,212.8,"Sant Antoni",4137.84,216.45,40.5191373001158,0,"Wed"
2024,"El Raval",4138.09,216.77,"Sarria",4140.17,212.8,26.1619278927981,6,"Wed"
2024,"Sarria",4140.17,212.8,"Gothic Quarter",4138.39,217.74,33.9654355409879,6,"Tue"
2023,"Eixample",4139.02,216.24,"El Raval",4138.09,216.77,2.64309209617115,3,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"El Born",4138.57,218.27,15.619220146545,0,"Wed"
2024,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,34.7673350879018,0,"Wed"
2023,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,10.4678845779295,0,"Wed"
2024,"Gracia",4140.92,215.7,"Gothic Quarter",4138.39,217.74,13.8016437122248,0,"Wed"
2023,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.21917864312418,2,"Tue"
2024,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,24.236406769858,0,"Mon"
2024,"Sarria",4140.17,212.8,"Gothic Quarter",4138.39,217.74,42.4567944262349,1,"Tue"
2024,"El Raval",4138.09,216.77,"Gracia",4140.92,215.7,0,5,"Mon"
2023,"Sants",4137.58,213.74,"El Born",4138.57,218.27,33.4582254011262,2,"Thurs"
2023,"Sarria",4140.17,212.8,"Sants",4137.58,213.74,20.697019771708,0,"Tue"
2024,"Sarria",4140.17,212.8,"Barceloneta",4138.03,218.94,69.9463531318451,0,"Thurs"
2023,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,23.9232396410685,0,"Mon"
2024,"Sarria",4140.17,212.8,"Gracia",4140.92,215.7,25.059427822016,0,"Thurs"
2024,"Sarria",4140.17,212.8,"Barceloneta",4138.03,218.94,43.7164707074032,0,"Thurs"
2023,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,6.58872963090625,2,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,27.6262677006636,1,"Thurs"
2024,"Gracia",4140.92,215.7,"Sants",4137.58,213.74,22.8527919821002,0,"Tue"
2023,"Gothic Quarter",4138.39,217.74,"Sarria",4140.17,212.8,34.1086248276723,3,"Fri"
2023,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,47.4697798639978,3,"Fri"
2024,"Eixample",4139.02,216.24,"Barceloneta",4138.03,218.94,6.73526808751997,0,"Thurs"
2023,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,6.9065669251659,1,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,22.374025829309,0,"Wed"
2024,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,24.4250640151688,0,"Wed"
2023,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,5.7737651928788,0,"Wed"
2024,"Gothic Quarter",4138.39,217.74,"El Raval",4138.09,216.77,0.788367845483608,2,"Thurs"
2023,"Sarria",4140.17,212.8,"El Born",4138.57,218.27,36.3402091754977,2,"Wed"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,7.60306111772759,2,"Wed"
2023,"Sarria",4140.17,212.8,"Sants",4137.58,213.74,41.3940395434159,0,"Wed"
2024,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,21.4223200526303,0,"Fri"
2023,"El Born",4138.57,218.27,"Sants",4137.58,213.74,4.64606102822486,0,"Tue"
2024,"Sants",4137.58,213.74,"Poble Sec",4137.24,216.18,26.0719995884169,0,"Fri"
2024,"Poble Sec",4137.24,216.18,"Sants",4137.58,213.74,12.8533920315782,0,"Fri"
2024,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,0,2,"Tue"
2023,"Barceloneta",4138.03,218.94,"El Raval",4138.09,216.77,8.21790297440455,0,"Thurs"
2024,"El Raval",4138.09,216.77,"Sant Antoni",4137.84,216.45,31.556917426719,1,"Wed"
2023,"El Born",4138.57,218.27,"Sant Antoni",4137.84,216.45,23.5503935447455,1,"Thurs"
2024,"Poble Sec",4137.24,216.18,"El Raval",4138.09,216.77,0,0,"Wed"
2024,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,0.914829593255152,1,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Sant Antoni",4137.84,216.45,2.28817167235538,2,"Thurs"
2024,"Eixample",4139.02,216.24,"Poble Sec",4137.24,216.18,14.2917106083148,2,"Fri"
2024,"Sants",4137.58,213.74,"Eixample",4139.02,216.24,29.1160538449738,0,"Tue"
2023,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,0,2,"Fri"
2023,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,43.4591688598772,1,"Wed"
2024,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,17.3212955786364,0,"Tue"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,15.2061222354552,3,"Tue"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,9.4080422107878,3,"Mon"
2024,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,11.1870129146545,0,"Thurs"
2024,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,62.7550385368515,0,"Wed"
2023,"Gracia",4140.92,215.7,"Eixample",4139.02,216.24,3.74185750063095,1,"Thurs"
2023,"El Born",4138.57,218.27,"Barceloneta",4138.03,218.94,0.18296591865103,1,"Fri"
2024,"Gothic Quarter",4138.39,217.74,"Eixample",4139.02,216.24,2.6733816981217,0,"Mon"
2023,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,10.3658304370143,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.52643376863024,3,"Mon"
2024,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,21.4293441246522,0,"Thurs"
2024,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,28.7078875692822,1,"Mon"
2024,"El Raval",4138.09,216.77,"Gothic Quarter",4138.39,217.74,62.7550385368515,0,"Wed"
2023,"Sarria",4140.17,212.8,"Barceloneta",4138.03,218.94,78.6896472733258,0,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"Gothic Quarter",4138.39,217.74,11.4953787706891,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,2.41494801038608,0,"Thurs"
2023,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,47.8464792821371,3,"Fri"
2023,"Gracia",4140.92,215.7,"Sant Antoni",4137.84,216.45,6.879946984179,0,"Wed"
2023,"El Raval",4138.09,216.77,"Eixample",4139.02,216.24,52.1510026318526,3,"Wed"
2023,"Poble Sec",4137.24,216.18,"Gracia",4140.92,215.7,6.71529727312914,2,"Fri"
2024,"Sant Antoni",4137.84,216.45,"Sants",4137.58,213.74,11.9536145862584,0,"Thurs"
2023,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,23.3095421527926,2,"Thurs"
2024,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,33.5610387439636,0,"Thurs"
2023,"Gothic Quarter",4138.39,217.74,"Gracia",4140.92,215.7,8.07880225661933,0,"Thurs"
2024,"El Raval",4138.09,216.77,"El Raval",4138.09,216.77,35.9796124486253,0,"Tue"
2024,"Sants",4137.58,213.74,"El Raval",4138.09,216.77,16.5911876076741,0,"Tue"
2023,"Eixample",4139.02,216.24,"Eixample",4139.02,216.24,7.52643376863024,6,"Mon"
2024,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,13.8211072493524,0,NA
2024,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,18.086029106722,0,"Tue"
2024,"Sarria",4140.17,212.8,"Gothic Quarter",4138.39,217.74,50.9481533114818,4,"Tue"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,8.79480704174791,0,"Fri"
2024,"Gracia",4140.92,215.7,"El Born",4138.57,218.27,11.8694165102851,2,"Thurs"
2024,"Gothic Quarter",4138.39,217.74,"El Raval",4138.09,216.77,0.525578563655739,1,"Wed"
2024,"El Born",4138.57,218.27,"Gracia",4140.92,215.7,4.87775587182628,2,"Thurs"
2023,"El Raval",4138.09,216.77,"Barceloneta",4138.03,218.94,94.9395597279956,1,"Fri"
2024,"El Born",4138.57,218.27,"Poble Sec",4137.24,216.18,33.7694729712725,0,"Fri"
2023,"Eixample",4139.02,216.24,"Sarria",4140.17,212.8,21.517943667623,0,"Tue"
2023,"El Born",4138.57,218.27,"Sants",4137.58,213.74,13.9381830846746,4,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Barceloneta",4138.03,218.94,13.8131338503318,0,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Sant Antoni",4137.84,216.45,31.4036537337885,0,"Wed"
2024,"Eixample",4139.02,216.24,"Sant Antoni",4137.84,216.45,14.4896880623165,0,"Thurs"
2023,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,7.7698473842642,3,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Sarria",4140.17,212.8,21.4293441246522,1,"Thurs"
2024,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,43.0618313539234,0,"Mon"
2024,"Sant Antoni",4137.84,216.45,"Sarria",4140.17,212.8,61.4261780360941,1,"Mon"
2023,"Gracia",4140.92,215.7,"Sarria",4140.17,212.8,6.54880923347786,1,"Tue"
2024,"Sarria",4140.17,212.8,"Gothic Quarter",4138.39,217.74,33.9654355409879,4,"Wed"
2023,"El Born",4138.57,218.27,"Poble Sec",4137.24,216.18,60.7850513482906,0,"Thurs"
2023,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,10.3658304370143,2,"Thurs"
2023,"Poble Sec",4137.24,216.18,"Gothic Quarter",4138.39,217.74,3.46070615533888,1,"Thurs"
2023,"Barceloneta",4138.03,218.94,"El Born",4138.57,218.27,10.8516174640332,0,"Tue"
2023,"Sants",4137.58,213.74,"Sants",4137.58,213.74,1.62557152416557,1,"Tue"
2023,"Sant Antoni",4137.84,216.45,"Gracia",4140.92,215.7,5.59350645732726,0,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,17.5896140834958,0,"Tue"
2023,"Eixample",4139.02,216.24,"Sants",4137.58,213.74,0,0,"Fri"
2023,"Sants",4137.58,213.74,"Sarria",4140.17,212.8,24.9037095891122,0,"Thurs"
2024,"El Raval",4138.09,216.77,"Sants",4137.58,213.74,38.3921044700901,1,"Tue"
2023,"Sants",4137.58,213.74,"Gracia",4140.92,215.7,9.56929585642741,1,"Tue"
2024,"Gracia",4140.92,215.7,"Poble Sec",4137.24,216.18,11.6547710763963,2,"Thurs"
2023,"Eixample",4139.02,216.24,"Gracia",4140.92,215.7,11.7264093889972,0,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Gothic Quarter",4138.39,217.74,2.14519793184859,0,"Mon"
2023,"El Born",4138.57,218.27,"El Raval",4138.09,216.77,14.9975908225511,0,"Thurs"
2024,"Gracia",4140.92,215.7,"El Born",4138.57,218.27,14.8367706378563,3,"Thurs"
2023,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,37.8065948393032,0,"Fri"
2023,"Gothic Quarter",4138.39,217.74,"El Raval",4138.09,216.77,1.57673569096722,0,"Tue"
2023,"Sarria",4140.17,212.8,"El Raval",4138.09,216.77,30.4184413863847,9,"Tue"
2024,"Sant Antoni",4137.84,216.45,"El Born",4138.57,218.27,18.857192078785,0,"Wed"
2024,"Barceloneta",4138.03,218.94,"Sants",4137.58,213.74,31.5054956994194,2,"Fri"
2023,"Poble Sec",4137.24,216.18,"Sant Antoni",4137.84,216.45,4.70137408189756,1,"Tue"
2023,"Poble Sec",4137.24,216.18,"Sant Antoni",4137.84,216.45,3.13424938793171,1,"Tue"
2023,"Sants",4137.58,213.74,"Sant Antoni",4137.84,216.45,17.2763840616906,2,"Thurs"
2023,"Poble Sec",4137.24,216.18,"El Born",4138.57,218.27,1.9007652794319,1,"Fri"
2024,"El Raval",4138.09,216.77,"Sant Antoni",4137.84,216.45,63.1138348534379,3,"Tue"
2024,"Sarria",4140.17,212.8,"Eixample",4139.02,216.24,9.88309444635938,4,"Thurs"
